,CustomerID,Age,Gender,DeviceType,TrafficSource,PagesViewed,TimeOnSite,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,Purchase
2995,C02996,36,Male,Tablet,Email,6,9,3,3,49,1,1
2996,C02997,59,Male,Tablet,Email,4,2,2,2,274,0,0
2997,C02998,18,Male,Desktop,Direct,1,7,1,9,109,1,1
2998,C02999,46,Female,Desktop,Search Engine,14,5,1,0,158,1,0
2999,C03000,52,Female,Desktop,Search Engine,5,7,5,6,226,1,1
3000,C03001,57,Male,Mobile,Search Engine,5,5,2,4,112,0,0
3001,C03002,31,Female,Desktop,Email,5,6,0,3,153,0,0
3002,C03003,52,Female,Mobile,Social Media,6,8,1,8,223,0,1
3003,C03004,37,Male,Mobile,Search Engine,11,1,4,6,129,1,1
3004,C03005,30,Male,Desktop,Search Engine,2,1,3,9,57,0,0
3005,C03006,55,Female,Desktop,Search Engine,1,5,3,7,41,0,0
3006,C03007,25,Female,Mobile,Direct,2,1,1,3,244,1,0
3007,C03008,37,Female,Tablet,Email,13,3,4,9,187,0,1
3008,C03009,50,Female,Tablet,Direct,10,9,2,9,154,0,1
3009,C03010,43,Male,Mobile,Direct,6,7,3,7,129,1,1
3010,C03011,56,Male,Desktop,Social Media,5,6,4,3,243,1,1
3011,C03012,38,Female,Mobile,Direct,5,8,4,0,187,1,0
3012,C03013,59,Male,Mobile,Social Media,12,8,0,7,126,0,1
3013,C03014,58,Female,Desktop,Direct,12,6,1,0,43,0,0
3014,C03015,26,Female,Tablet,Search Engine,6,4,4,2,230,0,0
3015,C03016,41,Male,Mobile,Email,14,4,2,6,190,1,1
3016,C03017,54,Female,Tablet,Direct,10,4,3,2,88,0,0
3017,C03018,58,Female,Tablet,Social Media,7,6,0,7,241,0,0
3018,C03019,34,Male,Desktop,Email,9,1,2,4,172,0,0
3019,C03020,41,Male,Mobile,Social Media,7,2,3,2,220,1,0
3020,C03021,38,Female,Mobile,Search Engine,2,6,1,4,238,0,0
3021,C03022,56,Female,Tablet,Direct,6,1,2,4,123,1,0
3022,C03023,58,Male,Tablet,Email,9,9,3,7,249,0,1
3023,C03024,56,Female,Desktop,Search Engine,7,6,0,8,73,1,1
3024,C03025,30,Female,Tablet,Direct,2,7,3,5,208,1,1
3025,C03026,28,Male,Desktop,Direct,3,1,4,9,241,0,1
3026,C03027,36,Male,Mobile,Social Media,8,8,0,2,94,0,0
3027,C03028,28,Male,Desktop,Social Media,11,5,2,1,191,1,1
3028,C03029,30,Male,Tablet,Search Engine,9,5,5,2,61,1,1
3029,C03030,18,Male,Mobile,Social Media,4,6,1,8,176,0,0
3030,C03031,57,Male,Desktop,Search Engine,9,7,0,6,100,1,0
3031,C03032,36,Female,Mobile,Search Engine,2,7,0,8,227,1,0
3032,C03033,29,Female,Desktop,Search Engine,13,5,0,5,105,1,1
3033,C03034,25,Male,Tablet,Social Media,11,1,3,7,251,0,0
3034,C03035,25,Male,Tablet,Email,5,9,4,9,196,1,1
3035,C03036,29,Female,Mobile,Search Engine,11,6,5,8,126,0,1
3036,C03037,50,Female,Mobile,Email,2,9,1,2,158,0,0
3037,C03038,43,Female,Mobile,Direct,11,4,1,6,121,0,1
3038,C03039,56,Male,Desktop,Social Media,1,2,4,8,49,1,0
3039,C03040,45,Male,Tablet,Social Media,13,3,3,1,213,1,0
3040,C03041,22,Female,Mobile,Email,14,4,3,6,263,1,1
3041,C03042,25,Male,Mobile,Direct,5,8,4,4,204,0,1
3042,C03043,42,Male,Mobile,Direct,2,3,4,7,266,0,0
3043,C03044,44,Male,Desktop,Search Engine,14,8,2,3,137,0,1
3044,C03045,40,Female,Mobile,Social Media,13,6,3,0,92,0,1
3045,C03046,47,Female,Mobile,Direct,7,4,0,9,88,0,1
3046,C03047,40,Male,Desktop,Direct,8,7,1,7,261,0,1
3047,C03048,37,Male,Desktop,Search Engine,2,5,3,5,171,0,0
3048,C03049,35,Male,Mobile,Search Engine,7,5,4,7,113,0,1
3049,C03050,35,Male,Mobile,Email,4,9,0,2,290,1,0
3050,C03051,19,Male,Desktop,Social Media,1,3,2,7,248,1,0
3051,C03052,21,Female,Tablet,Direct,11,4,5,7,49,1,1
3052,C03053,47,Male,Desktop,Email,3,5,2,0,132,1,0
3053,C03054,50,Male,Tablet,Social Media,11,1,0,3,167,0,0
3054,C03055,53,Male,Mobile,Email,12,7,0,6,76,1,1
3055,C03056,35,Female,Mobile,Social Media,1,8,4,0,196,0,1
3056,C03057,54,Female,Tablet,Social Media,5,6,5,2,75,1,0
3057,C03058,36,Male,Desktop,Direct,13,9,4,2,284,0,1
3058,C03059,45,Female,Mobile,Social Media,8,3,1,5,256,1,0
3059,C03060,57,Female,Tablet,Search Engine,1,2,5,4,297,1,1
3060,C03061,37,Female,Desktop,Direct,14,5,5,6,96,1,1
3061,C03062,50,Female,Tablet,Search Engine,9,9,1,2,143,0,1
3062,C03063,29,Female,Desktop,Email,3,1,2,0,47,1,0
3063,C03064,32,Female,Desktop,Email,5,1,0,2,161,1,0
3064,C03065,58,Male,Desktop,Social Media,9,3,2,7,177,1,1
3065,C03066,56,Female,Desktop,Social Media,5,3,4,4,186,1,0
3066,C03067,19,Female,Tablet,Search Engine,9,5,3,2,204,1,1
3067,C03068,46,Male,Tablet,Search Engine,10,4,4,7,31,0,1
3068,C03069,58,Male,Tablet,Search Engine,8,6,3,5,188,0,0
3069,C03070,27,Male,Tablet,Email,7,8,0,2,125,1,0
3070,C03071,19,Male,Tablet,Search Engine,11,8,0,4,273,0,0
3071,C03072,28,Female,Desktop,Direct,1,4,5,0,117,1,0
3072,C03073,30,Female,Mobile,Direct,4,1,0,5,138,1,0
3073,C03074,27,Female,Mobile,Email,9,7,1,8,245,1,1
3074,C03075,31,Female,Tablet,Search Engine,10,6,1,6,171,1,1
3075,C03076,35,Male,Tablet,Search Engine,8,5,3,7,222,0,1
3076,C03077,26,Female,Mobile,Social Media,4,4,2,5,182,1,0
3077,C03078,56,Female,Desktop,Direct,12,6,5,4,141,1,1
3078,C03079,45,Male,Tablet,Email,1,8,2,5,35,0,1
3079,C03080,20,Female,Desktop,Search Engine,10,6,3,6,125,1,1
3080,C03081,37,Female,Mobile,Social Media,4,3,1,8,281,1,1
3081,C03082,23,Female,Mobile,Email,3,9,4,7,39,0,1
3082,C03083,44,Female,Tablet,Email,6,3,5,4,263,0,0
3083,C03084,19,Male,Desktop,Direct,11,4,3,6,263,1,1
3084,C03085,46,Male,Tablet,Search Engine,5,5,2,7,231,1,1
3085,C03086,55,Male,Mobile,Email,5,2,3,0,243,1,0
3086,C03087,20,Male,Desktop,Social Media,2,2,3,7,281,0,0
3087,C03088,33,Male,Tablet,Social Media,12,6,0,6,239,1,1
3088,C03089,47,Female,Tablet,Email,3,2,1,1,27,1,0
3089,C03090,57,Female,Tablet,Social Media,11,1,5,1,33,1,1
3090,C03091,19,Male,Mobile,Email,6,8,0,5,149,1,1
3091,C03092,34,Male,Tablet,Social Media,2,1,1,2,41,0,0
3092,C03093,58,Male,Desktop,Email,4,6,3,0,244,0,0
3093,C03094,29,Female,Tablet,Email,2,1,1,7,254,1,0
3094,C03095,52,Male,Mobile,Email,9,8,2,6,218,0,1
3095,C03096,18,Female,Tablet,Social Media,3,5,5,3,153,1,1
3096,C03097,32,Female,Mobile,Email,10,3,0,0,197,0,0
3097,C03098,43,Female,Mobile,Direct,10,5,5,1,63,0,0
3098,C03099,54,Female,Desktop,Email,6,1,3,8,27,0,0
3099,C03100,38,Male,Desktop,Search Engine,1,1,2,3,299,1,0
3100,C03101,48,Female,Tablet,Search Engine,13,4,1,2,46,1,0
3101,C03102,42,Female,Mobile,Direct,11,9,1,7,70,0,1
3102,C03103,40,Male,Mobile,Email,14,9,2,3,88,1,1
3103,C03104,41,Female,Desktop,Search Engine,10,1,1,6,63,0,0
3104,C03105,55,Female,Desktop,Email,3,3,0,4,194,1,0
3105,C03106,45,Female,Tablet,Search Engine,8,4,4,4,138,0,1
3106,C03107,38,Male,Mobile,Social Media,5,2,1,5,288,0,0
3107,C03108,35,Female,Desktop,Social Media,8,7,3,3,200,1,1
3108,C03109,53,Female,Tablet,Direct,2,3,1,1,72,1,0
3109,C03110,52,Male,Mobile,Direct,7,1,5,5,210,0,0
3110,C03111,26,Male,Mobile,Email,9,1,3,4,213,1,0
3111,C03112,55,Female,Desktop,Direct,7,3,1,2,59,0,0
3112,C03113,47,Female,Tablet,Email,3,6,1,3,97,0,0
3113,C03114,51,Male,Desktop,Social Media,7,4,3,2,208,1,0
3114,C03115,49,Female,Tablet,Social Media,8,1,0,2,114,1,0
3115,C03116,20,Male,Mobile,Search Engine,14,7,4,3,44,1,1
3116,C03117,20,Female,Tablet,Email,1,2,4,1,122,1,0
3117,C03118,45,Male,Tablet,Social Media,13,5,0,3,178,0,0
3118,C03119,32,Female,Tablet,Social Media,13,8,1,9,227,0,1
3119,C03120,58,Male,Tablet,Email,3,7,4,1,113,0,0
3120,C03121,40,Male,Tablet,Search Engine,5,8,0,9,58,1,1
3121,C03122,57,Male,Desktop,Search Engine,12,6,0,7,183,1,1
3122,C03123,28,Male,Tablet,Search Engine,6,7,4,9,74,0,1
3123,C03124,49,Male,Tablet,Search Engine,3,9,3,4,91,1,1
3124,C03125,53,Female,Mobile,Social Media,4,6,2,6,61,1,1
3125,C03126,50,Female,Tablet,Email,5,9,3,3,151,1,0
3126,C03127,41,Male,Mobile,Email,3,2,1,9,40,0,0
3127,C03128,56,Female,Desktop,Social Media,4,2,3,5,20,0,0
3128,C03129,51,Female,Desktop,Social Media,5,2,5,9,185,1,1
3129,C03130,45,Female,Tablet,Social Media,2,6,2,3,79,0,0
3130,C03131,54,Female,Desktop,Direct,10,2,2,5,95,0,0
3131,C03132,24,Female,Tablet,Email,9,3,0,0,110,0,0
3132,C03133,21,Female,Desktop,Email,10,8,5,5,226,0,1
3133,C03134,54,Male,Tablet,Email,8,8,1,5,107,0,1
3134,C03135,18,Female,Tablet,Search Engine,12,4,0,1,101,1,0
3135,C03136,18,Female,Mobile,Social Media,6,9,3,9,36,0,1
3136,C03137,37,Female,Mobile,Social Media,10,8,3,9,229,1,1
3137,C03138,36,Male,Mobile,Social Media,11,1,4,8,72,1,1
3138,C03139,46,Female,Mobile,Direct,3,8,0,5,147,0,0
3139,C03140,27,Female,Tablet,Email,11,1,5,6,165,0,0
3140,C03141,35,Female,Desktop,Social Media,2,4,0,1,267,0,0
3141,C03142,45,Male,Tablet,Direct,7,6,0,1,20,0,0
3142,C03143,52,Female,Mobile,Social Media,8,7,0,1,60,1,0
3143,C03144,48,Male,Mobile,Search Engine,10,4,2,9,92,1,1
3144,C03145,44,Female,Desktop,Email,1,8,4,8,179,1,1
3145,C03146,28,Male,Mobile,Direct,14,8,1,2,231,0,0
3146,C03147,55,Male,Tablet,Social Media,6,9,1,3,158,1,0
3147,C03148,22,Male,Tablet,Email,7,6,1,0,62,1,0
3148,C03149,25,Female,Tablet,Direct,13,4,2,0,198,0,0
3149,C03150,51,Male,Tablet,Email,9,2,4,3,208,0,0
3150,C03151,29,Male,Tablet,Email,12,7,5,1,265,0,1
3151,C03152,55,Male,Desktop,Search Engine,3,3,4,7,173,1,1
3152,C03153,18,Male,Tablet,Email,2,3,2,3,123,0,0
3153,C03154,48,Female,Mobile,Direct,5,3,5,2,30,1,1
3154,C03155,21,Female,Mobile,Email,13,4,0,2,44,0,0
3155,C03156,22,Female,Mobile,Direct,10,2,3,5,44,1,1
3156,C03157,47,Female,Mobile,Email,1,5,0,5,103,1,0
3157,C03158,41,Male,Desktop,Social Media,13,3,1,5,125,0,0
3158,C03159,20,Female,Mobile,Search Engine,6,5,0,5,260,1,0
3159,C03160,28,Male,Desktop,Social Media,9,7,2,7,138,0,1
3160,C03161,21,Female,Mobile,Search Engine,10,9,1,7,127,0,1
3161,C03162,43,Female,Desktop,Direct,9,2,3,8,199,0,1
3162,C03163,44,Female,Desktop,Search Engine,7,9,5,0,150,1,0
3163,C03164,44,Male,Desktop,Email,14,6,5,9,110,1,1
3164,C03165,59,Female,Mobile,Email,11,6,1,7,260,1,0
3165,C03166,23,Female,Desktop,Social Media,7,3,0,4,266,0,0
3166,C03167,32,Female,Tablet,Search Engine,8,9,4,2,187,1,1
3167,C03168,47,Male,Tablet,Direct,10,4,4,9,242,1,1
3168,C03169,59,Female,Mobile,Direct,14,5,5,2,297,0,1
3169,C03170,54,Female,Tablet,Email,2,3,4,5,209,0,1
3170,C03171,54,Male,Tablet,Direct,14,5,1,7,38,0,0
3171,C03172,59,Male,Tablet,Email,6,8,4,9,33,0,1
3172,C03173,54,Female,Mobile,Email,5,8,2,1,262,0,0
3173,C03174,52,Female,Mobile,Email,5,8,5,8,128,0,1
3174,C03175,40,Female,Tablet,Social Media,13,6,3,4,209,0,1
3175,C03176,23,Male,Mobile,Social Media,3,1,4,4,237,1,0
3176,C03177,21,Male,Desktop,Email,3,6,2,0,255,0,0
3177,C03178,35,Male,Tablet,Email,6,7,2,5,187,0,0
3178,C03179,26,Female,Mobile,Email,12,9,1,4,287,0,0
3179,C03180,46,Male,Mobile,Direct,10,8,5,6,212,0,1
3180,C03181,30,Female,Tablet,Email,13,8,1,6,261,0,0
3181,C03182,34,Male,Mobile,Email,10,7,3,3,181,1,1
3182,C03183,49,Male,Tablet,Search Engine,7,2,3,4,298,0,0
3183,C03184,39,Male,Mobile,Search Engine,14,1,0,9,154,1,1
3184,C03185,21,Female,Desktop,Search Engine,1,2,3,7,212,1,1
3185,C03186,22,Female,Tablet,Search Engine,14,6,5,1,108,0,1
3186,C03187,54,Female,Desktop,Email,3,2,5,0,61,0,0
3187,C03188,58,Female,Tablet,Search Engine,12,4,1,5,112,0,0
3188,C03189,30,Male,Mobile,Direct,1,3,2,3,234,1,0
3189,C03190,51,Female,Desktop,Direct,10,6,0,9,20,0,1
3190,C03191,39,Male,Mobile,Search Engine,3,8,3,2,183,1,1
3191,C03192,40,Female,Tablet,Social Media,5,6,2,6,125,1,0
3192,C03193,20,Female,Tablet,Direct,9,2,1,7,251,0,0
3193,C03194,59,Male,Tablet,Direct,3,5,4,3,65,0,0
3194,C03195,51,Male,Tablet,Search Engine,10,6,0,9,224,1,1
3195,C03196,49,Female,Tablet,Search Engine,14,9,5,5,40,1,1
3196,C03197,38,Female,Desktop,Email,10,6,2,1,196,0,1
3197,C03198,38,Male,Tablet,Direct,9,5,1,7,186,0,0
3198,C03199,28,Male,Mobile,Search Engine,1,1,1,5,284,1,0
3199,C03200,56,Male,Desktop,Search Engine,6,5,0,8,295,1,1
3200,C03201,21,Male,Mobile,Email,9,5,0,5,27,0,0
3201,C03202,18,Male,Tablet,Direct,12,6,3,5,289,1,1
3202,C03203,45,Female,Mobile,Search Engine,5,7,3,1,231,0,0
3203,C03204,41,Female,Desktop,Email,11,4,5,4,182,0,1
3204,C03205,52,Female,Desktop,Search Engine,14,7,5,8,64,0,1
3205,C03206,30,Female,Desktop,Social Media,10,5,0,0,252,1,0
3206,C03207,51,Male,Mobile,Social Media,2,6,0,3,72,1,0
3207,C03208,28,Male,Desktop,Search Engine,5,4,2,9,252,1,1
3208,C03209,53,Male,Mobile,Direct,1,8,3,9,190,0,1
3209,C03210,34,Female,Tablet,Social Media,9,9,1,2,25,0,0
3210,C03211,52,Male,Tablet,Email,10,2,3,0,63,0,0
3211,C03212,35,Male,Mobile,Search Engine,13,4,3,0,110,1,0
3212,C03213,57,Female,Desktop,Email,10,8,0,0,215,0,0
3213,C03214,39,Female,Mobile,Social Media,9,8,0,0,23,0,0
3214,C03215,41,Female,Mobile,Direct,6,9,3,1,140,0,0
3215,C03216,36,Male,Mobile,Email,11,3,4,4,82,1,1
3216,C03217,54,Male,Tablet,Social Media,9,1,4,1,111,1,0
3217,C03218,56,Female,Mobile,Social Media,14,9,5,3,266,1,1
3218,C03219,38,Female,Tablet,Social Media,3,1,3,8,238,1,1
3219,C03220,25,Male,Mobile,Email,4,3,4,2,250,1,0
3220,C03221,45,Female,Tablet,Social Media,13,3,5,1,207,1,1
3221,C03222,22,Male,Mobile,Search Engine,6,9,5,3,187,1,1
3222,C03223,34,Female,Mobile,Social Media,4,1,3,8,283,0,0
3223,C03224,54,Female,Desktop,Search Engine,1,7,5,3,124,0,1
3224,C03225,53,Female,Desktop,Direct,7,2,0,4,243,0,0
3225,C03226,36,Male,Mobile,Search Engine,5,7,0,3,134,0,0
3226,C03227,44,Male,Mobile,Direct,14,1,0,7,254,1,0
3227,C03228,51,Female,Mobile,Direct,8,8,1,3,291,1,1
3228,C03229,28,Male,Mobile,Search Engine,9,2,0,1,293,0,0
3229,C03230,29,Female,Desktop,Direct,5,3,0,3,249,0,0
3230,C03231,38,Female,Tablet,Search Engine,8,8,3,1,236,1,1
3231,C03232,28,Male,Mobile,Email,13,3,4,8,53,1,1
3232,C03233,56,Male,Desktop,Direct,1,1,4,7,216,1,1
3233,C03234,45,Male,Mobile,Search Engine,1,9,0,8,233,0,1
3234,C03235,22,Male,Mobile,Direct,7,8,0,3,65,1,0
3235,C03236,34,Female,Tablet,Social Media,6,4,0,0,259,0,0
3236,C03237,37,Male,Mobile,Search Engine,5,8,5,2,273,1,1
3237,C03238,58,Male,Mobile,Social Media,14,5,3,6,247,1,1
3238,C03239,29,Female,Tablet,Direct,5,3,3,0,240,0,0
3239,C03240,23,Female,Tablet,Direct,14,1,3,7,185,1,1
3240,C03241,34,Female,Tablet,Email,9,5,4,8,92,0,1
3241,C03242,36,Female,Tablet,Search Engine,1,6,1,7,244,1,1
3242,C03243,43,Male,Desktop,Social Media,8,4,4,4,105,1,1
3243,C03244,49,Male,Desktop,Email,2,7,3,8,100,0,1
3244,C03245,23,Female,Desktop,Direct,7,3,2,3,234,1,0
3245,C03246,53,Female,Mobile,Direct,6,7,1,8,183,1,1
3246,C03247,55,Male,Tablet,Email,10,1,0,0,259,1,0
3247,C03248,28,Male,Tablet,Social Media,2,7,5,2,88,1,0
3248,C03249,50,Male,Desktop,Direct,12,1,4,3,156,1,0
3249,C03250,41,Male,Mobile,Direct,13,1,5,9,171,1,1
3250,C03251,40,Male,Mobile,Search Engine,3,2,1,0,116,1,0
3251,C03252,32,Female,Mobile,Email,4,2,2,5,177,1,0
3252,C03253,44,Female,Desktop,Direct,7,4,1,3,205,1,0
3253,C03254,28,Female,Mobile,Social Media,8,1,4,3,187,0,0
3254,C03255,34,Female,Mobile,Search Engine,13,4,3,0,263,1,0
3255,C03256,31,Male,Mobile,Email,11,2,0,4,138,1,0
3256,C03257,44,Female,Tablet,Social Media,2,4,3,8,215,1,1
3257,C03258,35,Male,Desktop,Direct,8,4,3,5,84,0,0
3258,C03259,45,Male,Tablet,Email,11,9,4,7,181,0,1
3259,C03260,21,Male,Tablet,Email,9,9,3,3,104,0,1
3260,C03261,24,Male,Desktop,Social Media,7,1,3,8,78,0,0
3261,C03262,52,Male,Tablet,Email,1,5,4,6,169,0,0
3262,C03263,26,Male,Mobile,Social Media,6,7,4,6,140,0,1
3263,C03264,25,Male,Mobile,Direct,8,4,2,7,288,1,1
3264,C03265,34,Female,Mobile,Search Engine,5,5,3,1,274,0,0
3265,C03266,34,Male,Mobile,Social Media,12,2,1,5,243,1,1
3266,C03267,50,Female,Desktop,Search Engine,2,3,0,6,74,1,0
3267,C03268,49,Female,Tablet,Email,5,7,5,2,155,1,1
3268,C03269,25,Male,Tablet,Social Media,8,7,0,7,209,0,1
3269,C03270,36,Male,Mobile,Direct,2,4,4,0,272,1,0
3270,C03271,55,Female,Mobile,Social Media,1,1,5,0,103,1,0
3271,C03272,20,Female,Tablet,Social Media,4,1,4,9,196,0,1
3272,C03273,22,Female,Desktop,Social Media,4,4,2,2,113,0,0
3273,C03274,30,Female,Tablet,Search Engine,9,4,3,5,54,1,0
3274,C03275,48,Male,Mobile,Search Engine,3,6,4,6,231,0,0
3275,C03276,33,Male,Mobile,Email,4,7,4,1,145,0,0
3276,C03277,49,Male,Desktop,Email,3,9,0,5,249,1,0
3277,C03278,39,Female,Tablet,Email,2,9,3,4,187,1,1
3278,C03279,46,Male,Desktop,Email,4,5,2,5,33,1,1
3279,C03280,39,Female,Desktop,Social Media,14,3,4,0,93,1,1
3280,C03281,20,Male,Mobile,Search Engine,8,3,4,9,71,1,1
3281,C03282,27,Female,Tablet,Search Engine,1,6,4,6,226,1,1
3282,C03283,59,Male,Mobile,Search Engine,8,1,0,7,62,1,0
3283,C03284,38,Male,Tablet,Search Engine,8,7,4,6,22,1,1
3284,C03285,33,Female,Mobile,Email,3,3,4,8,114,0,1
3285,C03286,29,Female,Mobile,Social Media,14,5,0,0,257,0,0
3286,C03287,19,Female,Tablet,Search Engine,10,7,4,9,186,0,1
3287,C03288,58,Female,Tablet,Direct,10,7,3,8,38,0,1
3288,C03289,41,Female,Mobile,Social Media,12,9,3,2,226,0,1
3289,C03290,52,Male,Tablet,Direct,12,1,0,1,249,1,0
3290,C03291,47,Female,Mobile,Social Media,6,3,3,5,233,0,0
3291,C03292,47,Male,Tablet,Social Media,13,9,5,4,75,0,1
3292,C03293,52,Male,Mobile,Social Media,13,8,5,3,151,1,1
3293,C03294,36,Male,Mobile,Direct,4,2,5,3,28,0,0
3294,C03295,25,Male,Mobile,Search Engine,13,8,2,7,250,1,1
3295,C03296,43,Male,Desktop,Search Engine,1,8,4,9,172,0,1
3296,C03297,57,Female,Tablet,Direct,14,2,2,2,209,0,1
3297,C03298,24,Female,Mobile,Search Engine,1,8,3,0,35,1,1
3298,C03299,47,Male,Desktop,Email,5,3,0,4,222,0,0
3299,C03300,24,Male,Mobile,Search Engine,12,7,5,7,193,0,1
3300,C03301,20,Female,Desktop,Email,8,9,0,2,187,0,0
3301,C03302,18,Female,Mobile,Email,1,4,2,1,53,1,0
3302,C03303,53,Male,Mobile,Email,2,6,3,0,248,1,0
3303,C03304,42,Female,Desktop,Direct,7,9,4,3,20,1,1
3304,C03305,54,Female,Desktop,Search Engine,8,5,3,1,134,1,0
3305,C03306,18,Female,Tablet,Search Engine,12,1,5,7,233,1,1
3306,C03307,32,Male,Tablet,Direct,14,3,3,9,273,0,1
3307,C03308,54,Female,Desktop,Direct,3,9,0,8,164,0,0
3308,C03309,30,Male,Tablet,Search Engine,11,3,1,9,66,1,1
3309,C03310,57,Male,Desktop,Direct,12,2,5,0,299,1,0
3310,C03311,25,Male,Tablet,Direct,13,4,4,1,197,0,1
3311,C03312,22,Male,Mobile,Email,8,5,5,5,232,1,1
3312,C03313,26,Male,Tablet,Direct,1,7,5,9,264,0,1
3313,C03314,18,Female,Mobile,Email,9,7,4,6,272,1,1
3314,C03315,53,Male,Mobile,Social Media,12,9,5,1,225,1,1
3315,C03316,52,Male,Tablet,Email,2,8,0,7,91,0,0
3316,C03317,19,Male,Desktop,Email,14,2,3,9,241,0,1
3317,C03318,57,Female,Mobile,Direct,13,8,0,8,234,1,1
3318,C03319,40,Female,Mobile,Search Engine,2,8,3,7,160,1,1
3319,C03320,26,Female,Tablet,Social Media,4,5,1,8,175,0,1
3320,C03321,51,Female,Desktop,Social Media,12,3,5,5,241,0,1
3321,C03322,31,Female,Desktop,Social Media,10,9,1,6,250,1,1
3322,C03323,21,Female,Tablet,Search Engine,3,7,2,5,161,0,0
3323,C03324,47,Female,Desktop,Social Media,4,1,3,6,94,1,0
3324,C03325,48,Male,Tablet,Social Media,6,8,0,2,59,1,0
3325,C03326,55,Male,Tablet,Search Engine,7,5,0,3,292,1,0
3326,C03327,28,Female,Tablet,Social Media,5,6,5,8,89,1,1
3327,C03328,52,Male,Mobile,Direct,2,9,0,2,130,1,0
3328,C03329,25,Male,Mobile,Direct,3,8,2,1,253,1,1
3329,C03330,20,Female,Mobile,Email,10,3,4,6,216,1,0
3330,C03331,31,Male,Tablet,Email,11,5,0,5,218,0,1
3331,C03332,30,Male,Mobile,Email,3,4,5,2,43,0,0
3332,C03333,49,Female,Mobile,Direct,14,1,1,5,166,1,0
3333,C03334,51,Male,Mobile,Direct,5,5,0,6,81,0,0
3334,C03335,36,Female,Tablet,Direct,12,7,0,5,86,1,1
3335,C03336,55,Female,Tablet,Email,11,1,0,0,49,1,0
3336,C03337,33,Male,Tablet,Email,12,4,5,0,126,0,0
3337,C03338,19,Male,Mobile,Email,5,6,4,8,185,0,1
3338,C03339,57,Male,Desktop,Email,4,9,0,5,140,1,0
3339,C03340,34,Female,Mobile,Email,8,8,4,1,30,0,0
3340,C03341,51,Female,Mobile,Email,6,2,4,0,91,1,0
3341,C03342,59,Female,Tablet,Direct,6,3,2,1,272,0,0
3342,C03343,33,Male,Tablet,Search Engine,1,5,1,7,138,1,0
3343,C03344,55,Male,Mobile,Search Engine,6,7,0,4,27,1,0
3344,C03345,19,Female,Mobile,Email,3,3,0,6,234,1,0
3345,C03346,19,Male,Desktop,Search Engine,13,7,0,6,240,0,0
3346,C03347,43,Male,Desktop,Search Engine,6,5,4,1,99,1,1
3347,C03348,30,Female,Tablet,Direct,10,6,3,3,91,1,1
3348,C03349,48,Female,Desktop,Email,13,6,1,1,219,0,0
3349,C03350,51,Male,Desktop,Email,11,4,5,6,192,0,1
3350,C03351,56,Female,Tablet,Search Engine,13,8,0,4,253,1,1
3351,C03352,20,Male,Desktop,Email,6,9,3,0,280,0,0
3352,C03353,25,Female,Mobile,Email,2,2,3,1,164,1,0
3353,C03354,40,Female,Desktop,Email,1,9,3,5,41,1,1
3354,C03355,31,Female,Tablet,Email,11,4,1,3,97,1,0
3355,C03356,44,Male,Mobile,Search Engine,3,6,3,6,249,0,1
3356,C03357,46,Male,Desktop,Social Media,5,7,5,1,179,0,0
3357,C03358,56,Female,Mobile,Search Engine,4,4,0,1,33,0,0
3358,C03359,56,Female,Mobile,Direct,7,8,5,5,255,1,1
3359,C03360,18,Female,Desktop,Social Media,4,8,0,7,167,1,1
3360,C03361,34,Male,Desktop,Social Media,8,1,2,0,169,1,0
3361,C03362,58,Female,Tablet,Social Media,7,8,4,4,49,0,1
3362,C03363,47,Female,Tablet,Search Engine,10,3,3,0,180,0,0
3363,C03364,30,Female,Mobile,Direct,9,5,5,5,280,1,1
3364,C03365,38,Female,Tablet,Search Engine,1,8,4,6,37,0,0
3365,C03366,36,Male,Mobile,Direct,5,6,4,5,82,0,1
3366,C03367,36,Male,Mobile,Search Engine,13,4,4,8,154,0,1
3367,C03368,42,Female,Tablet,Search Engine,4,4,4,2,176,0,0
3368,C03369,39,Male,Tablet,Search Engine,6,4,4,7,76,1,1
3369,C03370,48,Male,Tablet,Social Media,1,6,0,2,284,1,0
3370,C03371,34,Male,Desktop,Search Engine,6,7,1,6,273,1,1
3371,C03372,40,Female,Mobile,Direct,1,5,3,4,206,0,0
3372,C03373,49,Male,Mobile,Direct,14,8,3,0,218,0,0
3373,C03374,27,Male,Mobile,Direct,14,7,0,3,190,0,0
3374,C03375,27,Male,Tablet,Social Media,1,8,5,8,25,1,1
3375,C03376,53,Female,Tablet,Search Engine,8,4,0,7,275,0,0
3376,C03377,25,Female,Tablet,Search Engine,2,8,4,2,267,1,1
3377,C03378,37,Male,Tablet,Email,10,6,1,1,238,1,0
3378,C03379,49,Male,Tablet,Social Media,13,3,3,8,23,1,1
3379,C03380,31,Female,Desktop,Direct,14,8,5,0,20,0,0
3380,C03381,45,Female,Tablet,Direct,6,7,2,8,50,1,1
3381,C03382,41,Male,Mobile,Search Engine,14,5,0,6,136,1,1
3382,C03383,32,Male,Tablet,Direct,6,4,2,1,294,0,0
3383,C03384,39,Female,Mobile,Search Engine,6,1,3,4,216,1,1
3384,C03385,47,Female,Tablet,Search Engine,8,3,0,1,196,0,0
3385,C03386,21,Male,Tablet,Email,4,2,3,4,255,1,1
3386,C03387,30,Female,Mobile,Social Media,3,8,0,6,98,0,0
