CustomerID,Age,Gender,DeviceType,TrafficSource,PagesViewed,TimeOnSite,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,Purchase
C02724,45,Female,Desktop,Social Media,1,2,0,5,249,1,0
C02725,43,Female,Tablet,Search Engine,3,2,3,8,101,0,0
C02726,19,Female,Tablet,Social Media,10,1,4,9,230,0,1
C02727,42,Female,Tablet,Social Media,7,9,4,9,216,0,1
C02728,20,Female,Tablet,Direct,13,3,1,7,217,1,1
C02729,25,Male,Tablet,Social Media,1,2,1,5,181,1,0
C02730,50,Female,Mobile,Social Media,7,4,1,4,227,1,0
C02731,59,Female,Tablet,Search Engine,5,6,2,2,63,0,0
C02732,52,Male,Tablet,Direct,9,1,4,3,298,1,0
C02733,23,Male,Desktop,Email,2,9,1,6,294,1,0
C02734,56,Female,Mobile,Search Engine,1,9,1,6,240,1,1
C02735,40,Female,Tablet,Search Engine,9,8,3,2,165,0,1
C02736,42,Male,Tablet,Search Engine,8,6,5,3,88,0,1
C02737,36,Female,Tablet,Direct,10,4,1,2,159,1,0
C02738,22,Male,Desktop,Social Media,6,2,3,1,29,0,0
C02739,28,Male,Desktop,Email,5,8,0,5,130,1,1
C02740,29,Female,Desktop,Direct,8,7,1,6,56,1,0
C02741,27,Male,Tablet,Social Media,8,4,5,3,100,0,1
C02742,25,Female,Desktop,Search Engine,14,3,3,4,115,0,1
C02743,41,Female,Tablet,Direct,5,6,5,7,74,0,1
C02744,45,Female,Mobile,Social Media,12,1,1,8,151,0,1
C02745,58,Male,Tablet,Email,7,2,0,6,242,0,0
C02746,53,Female,Desktop,Email,13,7,1,9,82,0,1
C02747,54,Male,Mobile,Social Media,13,3,3,0,31,1,0
C02748,38,Female,Tablet,Direct,1,1,0,2,165,1,0
C02749,25,Female,Mobile,Search Engine,4,2,0,4,283,0,0
C02750,26,Male,Mobile,Social Media,2,9,0,2,51,0,0
C02751,32,Female,Mobile,Search Engine,10,7,2,0,68,1,0
C02752,57,Female,Tablet,Email,3,7,3,1,206,1,0
C02753,35,Male,Desktop,Social Media,12,8,2,7,118,0,1
C02754,59,Male,Tablet,Email,1,8,5,6,186,0,1
C02755,37,Male,Desktop,Search Engine,11,9,0,9,232,1,1
C02756,23,Female,Tablet,Search Engine,11,2,2,2,218,1,0
C02757,29,Male,Tablet,Social Media,2,8,1,3,265,1,1
C02758,19,Male,Tablet,Social Media,13,8,2,2,173,1,1
C02759,24,Female,Desktop,Social Media,1,5,4,3,115,1,0
C02760,33,Male,Tablet,Email,8,5,5,7,82,0,1
C02761,20,Female,Mobile,Search Engine,4,4,0,8,213,1,1
C02762,20,Female,Tablet,Search Engine,3,5,0,6,291,0,0
C02763,44,Male,Mobile,Email,1,2,5,8,109,1,1
C02764,57,Female,Desktop,Social Media,2,2,5,8,291,0,0
C02765,55,Male,Desktop,Direct,3,5,3,6,104,1,0
C02766,50,Male,Tablet,Social Media,3,3,1,6,55,0,0
C02767,45,Male,Tablet,Direct,6,1,5,7,37,1,1
C02768,18,Male,Tablet,Direct,10,9,5,9,96,0,1
C02769,25,Female,Mobile,Email,8,2,3,2,68,1,1
C02770,54,Female,Desktop,Search Engine,6,2,5,7,255,0,1
C02771,49,Male,Mobile,Search Engine,2,4,2,0,63,0,0
C02772,54,Male,Mobile,Search Engine,2,2,4,5,128,0,0
C02773,21,Female,Tablet,Search Engine,14,7,4,1,148,0,1
C02774,47,Male,Tablet,Email,7,1,4,6,26,1,0
C02775,23,Female,Mobile,Direct,1,2,5,2,131,1,1
C02776,36,Male,Mobile,Search Engine,1,5,4,9,232,0,1
C02777,49,Female,Tablet,Direct,7,2,1,4,85,1,0
C02778,26,Female,Tablet,Email,9,9,2,9,50,0,1
C02779,29,Female,Mobile,Social Media,5,4,4,1,284,1,1
C02780,28,Male,Tablet,Email,11,9,0,0,33,1,0
C02781,33,Male,Tablet,Search Engine,1,1,5,4,77,0,0
C02782,18,Male,Mobile,Social Media,5,1,2,8,261,1,0
C02783,38,Male,Mobile,Email,11,1,1,8,267,0,0
C02784,47,Male,Desktop,Email,1,4,4,6,117,1,1
C02785,30,Female,Mobile,Direct,10,9,1,8,181,1,1
C02786,51,Female,Tablet,Email,12,8,5,3,266,1,1
C02787,21,Female,Mobile,Social Media,9,7,4,2,23,0,1
C02788,45,Female,Mobile,Email,4,1,0,3,280,1,0
C02789,55,Female,Mobile,Search Engine,9,3,2,6,64,0,0
C02790,48,Female,Desktop,Direct,2,9,0,7,230,0,0
C02791,44,Female,Desktop,Social Media,7,9,4,1,263,1,1
C02792,22,Male,Tablet,Social Media,12,5,3,4,222,0,1
C02793,42,Female,Desktop,Email,13,6,2,4,222,1,1
C02794,20,Male,Mobile,Search Engine,2,6,1,8,46,0,0
C02795,50,Female,Desktop,Direct,12,4,4,2,137,1,0
C02796,21,Female,Mobile,Social Media,4,1,0,5,245,0,0
C02797,42,Male,Desktop,Direct,6,5,5,9,224,0,1
C02798,37,Female,Desktop,Email,14,1,3,4,266,0,0
C02799,51,Male,Desktop,Search Engine,2,1,5,1,68,0,0
C02800,43,Female,Mobile,Email,2,5,4,1,272,1,0
C02801,22,Male,Desktop,Direct,2,5,1,3,97,1,0
C02802,52,Female,Mobile,Email,3,7,0,3,276,0,0
C02803,45,Male,Mobile,Direct,5,2,2,6,139,0,0
C02804,46,Male,Tablet,Social Media,9,6,3,0,54,0,0
C02805,26,Female,Desktop,Social Media,6,2,4,5,162,0,0
C02806,55,Female,Tablet,Email,12,5,4,8,216,1,1
C02807,23,Male,Tablet,Social Media,14,4,4,1,279,1,0
C02808,36,Female,Mobile,Direct,9,5,4,4,103,1,1
C02809,28,Male,Desktop,Social Media,10,2,0,9,211,0,1
C02810,19,Female,Mobile,Search Engine,14,8,2,9,41,1,1
C02811,26,Male,Mobile,Search Engine,13,8,1,3,43,1,0
C02812,38,Female,Desktop,Email,5,6,3,3,94,0,0
C02813,41,Male,Mobile,Email,11,3,4,7,153,1,1
C02814,51,Female,Desktop,Email,6,4,5,5,186,0,1
C02815,39,Male,Desktop,Email,10,1,4,6,129,0,1
C02816,20,Male,Mobile,Direct,12,9,2,8,109,0,1
C02817,29,Female,Mobile,Direct,8,5,2,2,56,0,0
C02818,45,Female,Tablet,Search Engine,3,8,0,1,70,0,0
C02819,47,Male,Mobile,Direct,2,3,0,2,79,0,0
C02820,43,Male,Desktop,Social Media,3,4,5,7,91,0,1
C02821,38,Male,Tablet,Search Engine,14,4,5,8,147,1,1
C02822,45,Male,Desktop,Email,9,8,0,9,81,1,1
C02823,43,Female,Tablet,Email,6,9,3,4,198,0,0
C02824,50,Male,Mobile,Direct,10,3,5,7,47,1,1
C02825,38,Male,Mobile,Search Engine,12,7,0,6,259,1,1
C02826,52,Male,Mobile,Direct,4,9,4,8,251,1,1
C02827,51,Female,Desktop,Direct,10,2,0,3,172,0,0
C02828,58,Male,Tablet,Direct,3,4,3,9,26,1,1
C02829,35,Female,Desktop,Search Engine,13,3,0,2,84,0,0
C02830,28,Female,Tablet,Email,2,8,0,8,142,0,0
C02831,40,Female,Mobile,Social Media,14,4,4,7,55,0,1
C02832,39,Female,Desktop,Email,4,9,5,6,257,0,1
C02833,34,Female,Mobile,Search Engine,9,1,4,0,92,0,0
C02834,22,Female,Desktop,Email,4,1,4,1,49,0,0
C02835,28,Female,Mobile,Email,13,4,0,8,246,0,1
C02836,47,Male,Desktop,Social Media,12,3,4,4,24,1,1
C02837,32,Male,Desktop,Email,5,3,2,0,84,1,0
C02838,44,Female,Tablet,Email,8,2,1,8,254,0,1
C02839,52,Male,Mobile,Email,2,2,1,0,134,1,0
C02840,50,Male,Tablet,Direct,12,8,4,7,265,1,1
C02841,37,Female,Tablet,Search Engine,11,1,5,4,36,0,0
C02842,33,Male,Mobile,Search Engine,14,8,3,5,56,1,1
C02843,51,Female,Desktop,Social Media,3,3,4,0,238,0,0
C02844,19,Male,Tablet,Direct,6,2,5,1,156,1,0
C02845,52,Female,Mobile,Direct,12,9,4,6,265,0,1
C02846,57,Female,Desktop,Email,7,5,0,1,57,0,0
C02847,45,Male,Tablet,Search Engine,4,5,5,4,270,1,1
C02848,56,Male,Tablet,Social Media,14,6,3,8,72,0,1
C02849,23,Female,Tablet,Direct,1,4,4,4,222,1,0
C02850,26,Female,Desktop,Email,7,7,2,2,68,0,0
C02851,37,Female,Tablet,Social Media,12,7,5,5,141,0,1
C02852,18,Male,Desktop,Direct,9,9,1,6,35,1,1
C02853,25,Male,Tablet,Social Media,1,6,5,9,288,1,1
C02854,40,Male,Mobile,Direct,14,1,2,9,255,1,1
C02855,20,Male,Tablet,Social Media,1,9,2,7,140,0,1
C02856,21,Female,Mobile,Direct,1,9,2,2,158,1,0
C02857,42,Female,Mobile,Direct,10,5,3,3,106,0,0
C02858,55,Female,Mobile,Social Media,7,7,3,9,149,1,1
C02859,32,Female,Desktop,Direct,11,1,5,3,271,1,1
C02860,38,Male,Mobile,Direct,9,4,3,1,294,1,0
C02861,52,Female,Tablet,Direct,3,4,1,6,66,1,1
C02862,31,Female,Desktop,Social Media,8,5,0,3,98,1,0
C02863,53,Male,Mobile,Social Media,9,6,5,3,238,0,1
C02864,29,Male,Desktop,Direct,3,4,4,7,130,0,0
C02865,34,Female,Desktop,Direct,12,6,4,5,246,1,1
C02866,56,Male,Desktop,Social Media,12,7,5,5,294,1,1
C02867,26,Female,Tablet,Email,3,3,0,8,275,1,0
C02868,52,Male,Mobile,Direct,1,9,4,3,58,0,0
C02869,30,Male,Desktop,Email,2,8,5,8,154,0,1
C02870,32,Female,Desktop,Social Media,7,1,5,0,117,1,0
C02871,35,Male,Desktop,Direct,3,2,2,8,53,0,1
C02872,50,Female,Mobile,Email,7,2,1,0,87,0,0
C02873,23,Male,Desktop,Social Media,5,9,4,6,210,1,1
C02874,44,Male,Desktop,Email,10,9,1,5,218,0,1
C02875,40,Male,Tablet,Search Engine,8,9,5,6,67,0,1
C02876,44,Male,Mobile,Social Media,5,1,0,8,278,0,0
C02877,51,Male,Tablet,Search Engine,3,7,5,9,232,0,1
C02878,55,Female,Mobile,Social Media,9,3,4,3,181,1,0
C02879,31,Male,Mobile,Social Media,7,9,1,8,132,0,1
C02880,53,Female,Mobile,Direct,5,8,2,2,156,0,0
C02881,25,Male,Tablet,Search Engine,7,3,2,9,31,0,1
C02882,52,Female,Tablet,Search Engine,11,1,5,8,257,1,1
C02883,36,Male,Tablet,Search Engine,10,9,0,0,195,1,0
C02884,47,Female,Tablet,Social Media,9,1,3,4,244,1,0
C02885,31,Female,Desktop,Search Engine,5,3,4,9,94,1,1
C02886,37,Male,Desktop,Search Engine,7,6,5,4,154,1,1
C02887,42,Male,Desktop,Direct,11,6,2,0,101,1,0
C02888,57,Male,Mobile,Email,9,4,2,0,102,1,0
C02889,41,Female,Desktop,Email,1,2,0,2,161,0,0
C02890,31,Female,Mobile,Search Engine,4,6,2,8,228,0,1
C02891,43,Male,Tablet,Search Engine,1,5,4,6,234,0,1
C02892,55,Male,Mobile,Search Engine,8,6,0,5,274,0,0
C02893,40,Female,Mobile,Search Engine,3,7,1,8,207,1,1
C02894,39,Female,Desktop,Email,2,9,0,3,266,0,0
C02895,36,Male,Tablet,Direct,14,7,4,3,274,0,1
C02896,20,Female,Tablet,Social Media,4,4,4,2,181,1,0
C02897,59,Male,Desktop,Search Engine,11,5,1,4,186,0,0
C02898,36,Male,Tablet,Search Engine,3,6,5,4,97,1,1
C02899,26,Male,Tablet,Email,11,9,0,9,194,1,1
C02900,45,Female,Tablet,Search Engine,5,5,4,6,39,0,1
C02901,37,Female,Desktop,Direct,13,5,4,6,115,0,1
C02902,24,Female,Tablet,Direct,8,7,1,5,199,1,1
C02903,31,Female,Mobile,Search Engine,10,2,3,3,114,0,0
C02904,26,Male,Mobile,Email,8,3,0,6,90,1,0
C02905,36,Female,Tablet,Search Engine,11,2,4,1,209,0,0
C02906,31,Male,Desktop,Search Engine,7,2,2,8,151,0,1
C02907,55,Male,Desktop,Email,8,3,1,6,158,0,0
C02908,53,Male,Desktop,Direct,13,6,3,1,294,1,1
C02909,57,Female,Tablet,Social Media,13,5,3,9,121,1,1
C02910,34,Male,Tablet,Search Engine,5,5,1,1,48,0,0
C02911,47,Male,Mobile,Direct,10,2,3,5,37,0,1
C02912,26,Female,Desktop,Search Engine,10,2,4,6,263,1,1
C02913,50,Male,Mobile,Social Media,11,1,3,8,194,1,1
C02914,42,Female,Mobile,Email,12,3,0,3,108,1,0
C02915,31,Female,Desktop,Direct,11,7,2,7,39,1,1
C02916,28,Female,Tablet,Social Media,13,5,4,9,37,0,1
C02917,52,Male,Tablet,Search Engine,6,7,1,1,57,1,0
C02918,58,Female,Mobile,Social Media,8,9,2,5,108,1,1
C02919,31,Female,Mobile,Direct,13,6,5,3,169,1,1
C02920,47,Female,Mobile,Email,1,2,4,7,223,1,1
C02921,58,Female,Mobile,Search Engine,6,1,2,8,252,0,1
C02922,21,Male,Desktop,Email,6,1,3,1,123,0,0
C02923,21,Female,Mobile,Email,11,9,5,6,130,0,1
C02924,45,Male,Mobile,Social Media,13,6,1,6,244,1,1
C02925,25,Female,Tablet,Social Media,5,6,1,7,240,1,1
C02926,19,Male,Tablet,Direct,4,4,0,4,45,0,0
C02927,58,Female,Tablet,Direct,1,2,3,2,83,0,0
C02928,39,Male,Desktop,Email,11,3,0,0,273,1,0
C02929,58,Female,Desktop,Direct,10,3,0,3,268,1,0
C02930,33,Male,Tablet,Email,11,8,3,2,243,0,1
C02931,46,Male,Tablet,Search Engine,8,6,4,1,150,1,1
C02932,47,Male,Mobile,Email,6,7,5,5,49,0,1
C02933,29,Female,Mobile,Direct,3,9,0,6,294,1,1
C02934,52,Male,Desktop,Direct,12,1,2,9,29,0,1
C02935,28,Male,Desktop,Email,3,2,5,6,108,1,1
C02936,38,Male,Mobile,Social Media,12,9,4,7,166,1,1
C02937,38,Male,Tablet,Email,6,5,3,1,146,1,0
C02938,22,Female,Mobile,Email,12,4,1,9,205,0,1
C02939,37,Male,Desktop,Social Media,7,1,4,5,143,1,0
C02940,54,Male,Desktop,Search Engine,8,9,0,5,126,1,1
C02941,20,Male,Mobile,Social Media,5,9,2,9,25,1,1
C02942,50,Female,Mobile,Direct,10,4,5,0,70,0,0
C02943,26,Male,Mobile,Social Media,6,9,3,1,155,1,1
C02944,26,Male,Desktop,Direct,12,1,1,8,21,0,0
C02945,21,Male,Tablet,Direct,1,5,5,7,37,1,1
C02946,52,Male,Mobile,Email,6,1,2,3,268,0,0
C02947,34,Female,Desktop,Email,9,4,1,5,204,0,0
C02948,51,Male,Desktop,Search Engine,10,5,3,1,241,1,1
C02949,41,Male,Desktop,Direct,4,3,5,4,247,0,0
C02950,49,Female,Mobile,Email,14,2,4,1,213,1,0
C02951,18,Female,Mobile,Direct,14,6,0,4,229,1,0
C02952,25,Female,Tablet,Search Engine,10,3,3,6,91,1,1
C02953,40,Male,Desktop,Direct,13,1,2,6,136,1,0
C02954,57,Female,Mobile,Search Engine,1,5,4,8,283,0,0
C02955,29,Male,Desktop,Search Engine,14,2,5,2,24,0,0
C02956,29,Female,Desktop,Search Engine,11,2,1,3,288,0,0
C02957,32,Male,Tablet,Email,9,4,4,8,26,0,1
C02958,58,Female,Mobile,Social Media,4,4,4,7,40,0,1
C02959,36,Male,Mobile,Social Media,2,4,2,6,56,1,1
C02960,43,Female,Desktop,Email,1,7,0,7,192,1,0
C02961,46,Male,Desktop,Direct,3,1,4,8,81,0,1
C02962,39,Male,Tablet,Email,7,8,4,3,225,0,1
C02963,57,Male,Tablet,Direct,11,9,0,4,120,1,1
C02964,38,Male,Tablet,Search Engine,10,6,0,8,138,0,1
C02965,55,Male,Tablet,Email,2,4,1,6,198,0,0
C02966,37,Male,Tablet,Social Media,9,6,5,3,151,0,0
C02967,46,Male,Tablet,Direct,12,7,1,5,94,0,0
C02968,21,Male,Desktop,Email,13,6,0,0,64,1,0
C02969,24,Female,Tablet,Email,11,1,3,0,163,1,0
C02970,45,Male,Desktop,Direct,2,5,0,8,156,0,0
C02971,45,Male,Desktop,Search Engine,5,8,1,7,227,1,1
C02972,21,Female,Mobile,Search Engine,8,8,2,0,250,0,0
C02973,39,Male,Desktop,Search Engine,13,9,2,1,291,1,0
C02974,29,Female,Desktop,Search Engine,13,4,5,3,114,0,1
C02975,20,Male,Tablet,Direct,12,6,4,0,280,1,0
C02976,39,Female,Desktop,Social Media,10,7,2,1,146,1,0
C02977,19,Female,Tablet,Email,8,5,1,4,186,1,0
C02978,41,Male,Tablet,Email,3,8,2,7,37,0,1
C02979,51,Female,Tablet,Search Engine,2,3,3,5,167,1,0
C02980,44,Male,Mobile,Direct,9,8,0,5,266,1,1
C02981,58,Male,Tablet,Social Media,3,5,0,3,149,0,0
C02982,18,Male,Desktop,Social Media,8,1,1,1,285,0,0
C02983,25,Male,Tablet,Email,2,6,4,2,61,0,0
C02984,40,Female,Tablet,Search Engine,3,2,0,5,222,0,0
C02985,55,Male,Tablet,Email,1,7,2,5,200,0,0
C02986,23,Female,Mobile,Email,14,9,3,4,200,1,1
C02987,39,Female,Desktop,Social Media,11,3,4,5,163,0,1
C02988,42,Male,Mobile,Direct,6,4,4,5,80,0,0
C02989,35,Male,Desktop,Social Media,13,4,4,0,228,1,0
C02990,34,Male,Mobile,Email,7,4,0,5,185,0,0
C02991,29,Male,Desktop,Search Engine,4,3,5,4,162,0,1
C02992,23,Female,Mobile,Search Engine,1,5,4,7,80,1,1
C02993,43,Male,Tablet,Direct,3,9,1,8,282,1,1
C02994,44,Female,Mobile,Direct,9,8,2,5,143,0,1
C02995,25,Male,Mobile,Direct,5,2,5,9,257,0,1
C02996,36,Male,Tablet,Email,6,9,3,3,49,1,1
C02997,59,Male,Tablet,Email,4,2,2,2,274,0,0
C02998,18,Male,Desktop,Direct,1,7,1,9,109,1,1
C02999,46,Female,Desktop,Search Engine,14,5,1,0,158,1,0
C03000,52,Female,Desktop,Search Engine,5,7,5,6,226,1,1
C03001,57,Male,Mobile,Search Engine,5,5,2,4,112,0,0
C03002,31,Female,Desktop,Email,5,6,0,3,153,0,0
C03003,52,Female,Mobile,Social Media,6,8,1,8,223,0,1
C03004,37,Male,Mobile,Search Engine,11,1,4,6,129,1,1
C03005,30,Male,Desktop,Search Engine,2,1,3,9,57,0,0
C03006,55,Female,Desktop,Search Engine,1,5,3,7,41,0,0
C03007,25,Female,Mobile,Direct,2,1,1,3,244,1,0
C03008,37,Female,Tablet,Email,13,3,4,9,187,0,1
C03009,50,Female,Tablet,Direct,10,9,2,9,154,0,1
C03010,43,Male,Mobile,Direct,6,7,3,7,129,1,1
C03011,56,Male,Desktop,Social Media,5,6,4,3,243,1,1
C03012,38,Female,Mobile,Direct,5,8,4,0,187,1,0
C03013,59,Male,Mobile,Social Media,12,8,0,7,126,0,1
C03014,58,Female,Desktop,Direct,12,6,1,0,43,0,0
C03015,26,Female,Tablet,Search Engine,6,4,4,2,230,0,0
C03016,41,Male,Mobile,Email,14,4,2,6,190,1,1
C03017,54,Female,Tablet,Direct,10,4,3,2,88,0,0
C03018,58,Female,Tablet,Social Media,7,6,0,7,241,0,0
C03019,34,Male,Desktop,Email,9,1,2,4,172,0,0
C03020,41,Male,Mobile,Social Media,7,2,3,2,220,1,0
C03021,38,Female,Mobile,Search Engine,2,6,1,4,238,0,0
C03022,56,Female,Tablet,Direct,6,1,2,4,123,1,0
C03023,58,Male,Tablet,Email,9,9,3,7,249,0,1
C03024,56,Female,Desktop,Search Engine,7,6,0,8,73,1,1
C03025,30,Female,Tablet,Direct,2,7,3,5,208,1,1
C03026,28,Male,Desktop,Direct,3,1,4,9,241,0,1
C03027,36,Male,Mobile,Social Media,8,8,0,2,94,0,0
C03028,28,Male,Desktop,Social Media,11,5,2,1,191,1,1
C03029,30,Male,Tablet,Search Engine,9,5,5,2,61,1,1
C03030,18,Male,Mobile,Social Media,4,6,1,8,176,0,0
C03031,57,Male,Desktop,Search Engine,9,7,0,6,100,1,0
C03032,36,Female,Mobile,Search Engine,2,7,0,8,227,1,0
C03033,29,Female,Desktop,Search Engine,13,5,0,5,105,1,1
C03034,25,Male,Tablet,Social Media,11,1,3,7,251,0,0
C03035,25,Male,Tablet,Email,5,9,4,9,196,1,1
C03036,29,Female,Mobile,Search Engine,11,6,5,8,126,0,1
C03037,50,Female,Mobile,Email,2,9,1,2,158,0,0
C03038,43,Female,Mobile,Direct,11,4,1,6,121,0,1
C03039,56,Male,Desktop,Social Media,1,2,4,8,49,1,0
C03040,45,Male,Tablet,Social Media,13,3,3,1,213,1,0
C03041,22,Female,Mobile,Email,14,4,3,6,263,1,1
C03042,25,Male,Mobile,Direct,5,8,4,4,204,0,1
C03043,42,Male,Mobile,Direct,2,3,4,7,266,0,0
C03044,44,Male,Desktop,Search Engine,14,8,2,3,137,0,1
C03045,40,Female,Mobile,Social Media,13,6,3,0,92,0,1
C03046,47,Female,Mobile,Direct,7,4,0,9,88,0,1
C03047,40,Male,Desktop,Direct,8,7,1,7,261,0,1
C03048,37,Male,Desktop,Search Engine,2,5,3,5,171,0,0
C03049,35,Male,Mobile,Search Engine,7,5,4,7,113,0,1
C03050,35,Male,Mobile,Email,4,9,0,2,290,1,0
C03051,19,Male,Desktop,Social Media,1,3,2,7,248,1,0
C03052,21,Female,Tablet,Direct,11,4,5,7,49,1,1
C03053,47,Male,Desktop,Email,3,5,2,0,132,1,0
C03054,50,Male,Tablet,Social Media,11,1,0,3,167,0,0
C03055,53,Male,Mobile,Email,12,7,0,6,76,1,1
C03056,35,Female,Mobile,Social Media,1,8,4,0,196,0,1
C03057,54,Female,Tablet,Social Media,5,6,5,2,75,1,0
C03058,36,Male,Desktop,Direct,13,9,4,2,284,0,1
C03059,45,Female,Mobile,Social Media,8,3,1,5,256,1,0
C03060,57,Female,Tablet,Search Engine,1,2,5,4,297,1,1
C03061,37,Female,Desktop,Direct,14,5,5,6,96,1,1
C03062,50,Female,Tablet,Search Engine,9,9,1,2,143,0,1
C03063,29,Female,Desktop,Email,3,1,2,0,47,1,0
C03064,32,Female,Desktop,Email,5,1,0,2,161,1,0
C03065,58,Male,Desktop,Social Media,9,3,2,7,177,1,1
C03066,56,Female,Desktop,Social Media,5,3,4,4,186,1,0
C03067,19,Female,Tablet,Search Engine,9,5,3,2,204,1,1
C03068,46,Male,Tablet,Search Engine,10,4,4,7,31,0,1
C03069,58,Male,Tablet,Search Engine,8,6,3,5,188,0,0
C03070,27,Male,Tablet,Email,7,8,0,2,125,1,0
C03071,19,Male,Tablet,Search Engine,11,8,0,4,273,0,0
C03072,28,Female,Desktop,Direct,1,4,5,0,117,1,0
C03073,30,Female,Mobile,Direct,4,1,0,5,138,1,0
C03074,27,Female,Mobile,Email,9,7,1,8,245,1,1
C03075,31,Female,Tablet,Search Engine,10,6,1,6,171,1,1
C03076,35,Male,Tablet,Search Engine,8,5,3,7,222,0,1
C03077,26,Female,Mobile,Social Media,4,4,2,5,182,1,0
C03078,56,Female,Desktop,Direct,12,6,5,4,141,1,1
C03079,45,Male,Tablet,Email,1,8,2,5,35,0,1
C03080,20,Female,Desktop,Search Engine,10,6,3,6,125,1,1
C03081,37,Female,Mobile,Social Media,4,3,1,8,281,1,1
C03082,23,Female,Mobile,Email,3,9,4,7,39,0,1
C03083,44,Female,Tablet,Email,6,3,5,4,263,0,0
C03084,19,Male,Desktop,Direct,11,4,3,6,263,1,1
C03085,46,Male,Tablet,Search Engine,5,5,2,7,231,1,1
C03086,55,Male,Mobile,Email,5,2,3,0,243,1,0
C03087,20,Male,Desktop,Social Media,2,2,3,7,281,0,0
C03088,33,Male,Tablet,Social Media,12,6,0,6,239,1,1
C03089,47,Female,Tablet,Email,3,2,1,1,27,1,0
C03090,57,Female,Tablet,Social Media,11,1,5,1,33,1,1
C03091,19,Male,Mobile,Email,6,8,0,5,149,1,1
C03092,34,Male,Tablet,Social Media,2,1,1,2,41,0,0
C03093,58,Male,Desktop,Email,4,6,3,0,244,0,0
C03094,29,Female,Tablet,Email,2,1,1,7,254,1,0
C03095,52,Male,Mobile,Email,9,8,2,6,218,0,1
C03096,18,Female,Tablet,Social Media,3,5,5,3,153,1,1
C03097,32,Female,Mobile,Email,10,3,0,0,197,0,0
C03098,43,Female,Mobile,Direct,10,5,5,1,63,0,0
C03099,54,Female,Desktop,Email,6,1,3,8,27,0,0
C03100,38,Male,Desktop,Search Engine,1,1,2,3,299,1,0
C03101,48,Female,Tablet,Search Engine,13,4,1,2,46,1,0
C03102,42,Female,Mobile,Direct,11,9,1,7,70,0,1
C03103,40,Male,Mobile,Email,14,9,2,3,88,1,1
C03104,41,Female,Desktop,Search Engine,10,1,1,6,63,0,0
C03105,55,Female,Desktop,Email,3,3,0,4,194,1,0
C03106,45,Female,Tablet,Search Engine,8,4,4,4,138,0,1
C03107,38,Male,Mobile,Social Media,5,2,1,5,288,0,0
C03108,35,Female,Desktop,Social Media,8,7,3,3,200,1,1
C03109,53,Female,Tablet,Direct,2,3,1,1,72,1,0
C03110,52,Male,Mobile,Direct,7,1,5,5,210,0,0
C03111,26,Male,Mobile,Email,9,1,3,4,213,1,0
C03112,55,Female,Desktop,Direct,7,3,1,2,59,0,0
C03113,47,Female,Tablet,Email,3,6,1,3,97,0,0
C03114,51,Male,Desktop,Social Media,7,4,3,2,208,1,0
C03115,49,Female,Tablet,Social Media,8,1,0,2,114,1,0
C03116,20,Male,Mobile,Search Engine,14,7,4,3,44,1,1
C03117,20,Female,Tablet,Email,1,2,4,1,122,1,0
C03118,45,Male,Tablet,Social Media,13,5,0,3,178,0,0
C03119,32,Female,Tablet,Social Media,13,8,1,9,227,0,1
C03120,58,Male,Tablet,Email,3,7,4,1,113,0,0
C03121,40,Male,Tablet,Search Engine,5,8,0,9,58,1,1
C03122,57,Male,Desktop,Search Engine,12,6,0,7,183,1,1
C03123,28,Male,Tablet,Search Engine,6,7,4,9,74,0,1
C03124,49,Male,Tablet,Search Engine,3,9,3,4,91,1,1
C03125,53,Female,Mobile,Social Media,4,6,2,6,61,1,1
C03126,50,Female,Tablet,Email,5,9,3,3,151,1,0
C03127,41,Male,Mobile,Email,3,2,1,9,40,0,0
C03128,56,Female,Desktop,Social Media,4,2,3,5,20,0,0
C03129,51,Female,Desktop,Social Media,5,2,5,9,185,1,1
C03130,45,Female,Tablet,Social Media,2,6,2,3,79,0,0
C03131,54,Female,Desktop,Direct,10,2,2,5,95,0,0
C03132,24,Female,Tablet,Email,9,3,0,0,110,0,0
C03133,21,Female,Desktop,Email,10,8,5,5,226,0,1
C03134,54,Male,Tablet,Email,8,8,1,5,107,0,1
C03135,18,Female,Tablet,Search Engine,12,4,0,1,101,1,0
C03136,18,Female,Mobile,Social Media,6,9,3,9,36,0,1
C03137,37,Female,Mobile,Social Media,10,8,3,9,229,1,1
C03138,36,Male,Mobile,Social Media,11,1,4,8,72,1,1
C03139,46,Female,Mobile,Direct,3,8,0,5,147,0,0
C03140,27,Female,Tablet,Email,11,1,5,6,165,0,0
C03141,35,Female,Desktop,Social Media,2,4,0,1,267,0,0
C03142,45,Male,Tablet,Direct,7,6,0,1,20,0,0
C03143,52,Female,Mobile,Social Media,8,7,0,1,60,1,0
C03144,48,Male,Mobile,Search Engine,10,4,2,9,92,1,1
C03145,44,Female,Desktop,Email,1,8,4,8,179,1,1
C03146,28,Male,Mobile,Direct,14,8,1,2,231,0,0
C03147,55,Male,Tablet,Social Media,6,9,1,3,158,1,0
C03148,22,Male,Tablet,Email,7,6,1,0,62,1,0
C03149,25,Female,Tablet,Direct,13,4,2,0,198,0,0
C03150,51,Male,Tablet,Email,9,2,4,3,208,0,0
C03151,29,Male,Tablet,Email,12,7,5,1,265,0,1
